0.000157835	4.26303e-06
0.000264832	2.38823e-05
0.000446059	8.4316e-05
0.000331016	0.000191144
0.000430942	0.000175969
0.000305273	6.08212e-06
0.000511559	3.41127e-05
0.000737525	0.000111227
0.000712251	0.000290879
0.000985894	0.000273573
0.00058537	1.05065e-05
0.000840456	5.41613e-05
0.00120741	0.000178131
0.00128558	0.000486217
0.00254299	0.000555631
0.000993024	2.41176e-05
0.00168302	0.000130738
0.0024373	0.000438285
0.00488334	0.00163175
0.00745739	0.00163339
0.00104162	1.89266e-05
0.00164858	0.000101355
0.00284777	0.000371275
0.00318021	0.00106175
0.00520218	0.00111199
0.000994416	2.34048e-05
0.00164983	0.000133491
0.00196901	0.000410971
0.00185414	0.00107148
0.00637523	0.00170927
0.00123228	1.87927e-05
0.00184734	0.000108956
0.00379294	0.000450992
0.00691443	0.00173457
0.00675435	0.00155478
