3516.5 0.0 0.0 0.0 0.0 4700.5 0.0 0.0 0.0 0.0 4757.5 0.0 0.0 0.0 0.0 1795.0 0.0 0.0 0.0 0.0 5057.0 0.0 0.0 0.0 0.0 3399.5 0.0 0.0 0.0 0.0 4879.0 0.0 0.0 0.0 0.0
837.0 39.5 0.0 0.0 0.0 651.5 34.5 0.0 0.0 0.0 294.0 15.0 0.0 0.0 0.0 36.5 7.0 0.0 0.0 0.0 119.5 6.0 0.0 0.0 0.0 53.5 0.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0
62.0 29.5 6.0 0.0 0.0 80.0 25.5 7.5 0.0 0.0 50.5 13.0 1.5 0.0 0.0 23.5 4.0 0.0 0.0 0.0 25.5 1.0 0.0 0.0 0.0 4.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0
10.5 3.5 4.5 1.0 0.0 9.5 7.0 3.0 0.0 0.0 10.0 2.0 1.0 0.0 0.0 6.0 0.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
26.0 24.5 11.5 2.5 9.5 22.5 13.0 7.5 3.0 1.0 3.5 1.5 1.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4445.0 0.0 0.0 0.0 0.0 5157.0 0.0 0.0 0.0 0.0 4278.5 0.0 0.0 0.0 0.0 1682.0 0.0 0.0 0.0 0.0 5232.5 0.0 0.0 0.0 0.0 4777.0 0.0 0.0 0.0 0.0 10657.5 0.0 0.0 0.0 0.0
732.5 26.5 0.0 0.0 0.0 800.5 33.0 0.0 0.0 0.0 541.5 24.0 0.0 0.0 0.0 173.5 12.0 0.0 0.0 0.0 371.0 39.5 0.0 0.0 0.0 210.5 26.0 0.0 0.0 0.0 294.0 14.5 0.0 0.0 0.0
112.0 27.5 1.0 0.0 0.0 96.5 19.0 5.0 0.0 0.0 63.0 27.5 4.5 0.0 0.0 20.0 10.0 4.5 0.0 0.0 51.0 29.0 6.0 0.0 0.0 53.5 10.0 0.0 0.0 0.0 56.0 1.0 0.0 0.0 0.0
20.0 8.0 1.0 0.0 0.0 7.5 4.0 1.5 1.0 0.0 11.0 7.5 3.5 0.0 0.0 1.5 5.0 4.0 0.0 0.0 17.0 2.0 6.0 0.0 0.0 4.0 1.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0
30.5 14.5 5.0 3.0 3.0 16.0 8.5 10.0 4.5 3.0 17.0 10.0 14.5 4.0 1.0 5.5 5.0 4.0 1.0 1.0 19.0 7.5 3.0 0.0 0.0 6.5 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
