289.8 0.0 0.0 0.0 0.0 408.6 0.0 0.0 0.0 0.0 385.0 0.0 0.0 0.0 0.0 143.2 0.0 0.0 0.0 0.0 235.0 0.0 0.0 0.0 0.0 138.2 0.0 0.0 0.0 0.0 176.8 0.0 0.0 0.0 0.0
62.8 4.6 0.0 0.0 0.0 50.2 3.0 0.0 0.0 0.0 19.6 3.0 0.0 0.0 0.0 5.4 1.0 0.0 0.0 0.0 8.2 0.0 0.0 0.0 0.0 4.2 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 0.0
11.2 6.6 0.0 0.0 0.0 5.0 1.6 2.0 0.0 0.0 1.8 0.0 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 1.0 0.0 0.0 0.0 3.6 2.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1.4 1.0 2.0 0.0 2.0 1.0 4.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
367.8 0.0 0.0 0.0 0.0 395.6 0.0 0.0 0.0 0.0 359.4 0.0 0.0 0.0 0.0 141.8 0.0 0.0 0.0 0.0 255.0 0.0 0.0 0.0 0.0 161.6 0.0 0.0 0.0 0.0 339.0 0.0 0.0 0.0 0.0
56.6 4.8 0.0 0.0 0.0 74.4 4.0 0.0 0.0 0.0 56.4 3.0 0.0 0.0 0.0 15.0 2.6 0.0 0.0 0.0 20.4 0.0 0.0 0.0 0.0 5.4 1.0 0.0 0.0 0.0 12.4 0.0 0.0 0.0 0.0
11.4 2.8 0.0 0.0 0.0 6.6 3.0 0.0 0.0 0.0 7.6 4.6 1.6 0.0 0.0 1.6 0.0 0.0 0.0 0.0 5.6 0.0 0.0 0.0 0.0 4.6 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0
2.0 2.0 0.0 0.0 0.0 1.2 0.0 0.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.2 4.0 1.0 0.0 1.0 1.6 0.0 2.0 3.0 1.0 3.8 1.0 2.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.6 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
293.6 0.0 0.0 0.0 0.0 337.8 0.0 0.0 0.0 0.0 256.6 0.0 0.0 0.0 0.0 91.8 0.0 0.0 0.0 0.0 199.0 0.0 0.0 0.0 0.0 169.2 0.0 0.0 0.0 0.0 390.2 0.0 0.0 0.0 0.0
36.2 0.0 0.0 0.0 0.0 60.8 3.6 0.0 0.0 0.0 60.6 2.0 0.0 0.0 0.0 19.6 1.0 0.0 0.0 0.0 32.8 6.6 0.0 0.0 0.0 8.2 0.6 0.0 0.0 0.0 25.0 9.0 0.0 0.0 0.0
5.0 2.6 0.0 0.0 0.0 5.8 6.0 1.0 0.0 0.0 10.6 1.6 0.0 0.0 0.0 4.6 0.0 0.0 0.0 0.0 6.8 0.0 0.0 0.0 0.0 0.8 0.0 1.0 0.0 0.0 4.2 4.0 1.0 0.0 0.0
2.6 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 0.0 0.0 1.6 0.0 1.0 0.0 0.0 2.0 0.0 0.0 0.0 2.0 2.0 0.0 0.0 0.0
2.6 0.0 1.0 0.0 0.0 0.2 1.6 2.0 0.0 1.0 4.6 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.6 1.0 1.0 0.0 1.0 4.0 1.0 1.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0
128.4 0.0 0.0 0.0 0.0 106.0 0.0 0.0 0.0 0.0 97.6 0.0 0.0 0.0 0.0 30.4 0.0 0.0 0.0 0.0 89.2 0.0 0.0 0.0 0.0 51.2 0.0 0.0 0.0 0.0 153.8 0.0 0.0 0.0 0.0
10.2 1.0 0.0 0.0 0.0 16.4 2.0 0.0 0.0 0.0 27.4 1.0 0.0 0.0 0.0 4.8 1.6 0.0 0.0 0.0 22.4 0.0 0.0 0.0 0.0 13.6 1.6 0.0 0.0 0.0 25.0 0.0 0.0 0.0 0.0
5.6 0.0 0.0 0.0 0.0 1.2 2.0 1.0 0.0 0.0 1.0 1.6 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 6.6 3.0 0.0 0.0 0.0 4.8 3.0 0.0 0.0 0.0 2.6 1.6 0.0 0.0 0.0
1.0 0.0 0.0 0.0 0.0 1.0 3.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 2.0 0.6 0.0 0.0 0.0 0.0 1.6 2.0 2.0 1.0 1.0 0.6 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.6 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
217.8 0.0 0.0 0.0 0.0 240.0 0.0 0.0 0.0 0.0 183.2 0.0 0.0 0.0 0.0 80.8 0.0 0.0 0.0 0.0 212.2 0.0 0.0 0.0 0.0 160.2 0.0 0.0 0.0 0.0 354.2 0.0 0.0 0.0 0.0
11.4 0.0 0.0 0.0 0.0 32.4 0.0 0.0 0.0 0.0 34.4 1.6 0.0 0.0 0.0 21.2 0.6 0.0 0.0 0.0 30.6 2.2 0.0 0.0 0.0 14.8 1.0 0.0 0.0 0.0 48.2 2.2 0.0 0.0 0.0
0.6 0.0 0.0 0.0 0.0 9.0 2.0 0.0 0.0 0.0 9.2 2.0 2.0 0.0 0.0 2.2 3.0 0.0 0.0 0.0 7.2 2.6 0.0 0.0 0.0 2.0 0.0 1.0 0.0 0.0 12.4 3.0 0.6 0.0 0.0
1.0 0.0 0.0 0.0 0.0 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6 0.0 1.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 9.0 1.0 0.0 0.0 0.0 6.6 3.0 0.2 1.0 1.0 3.2 2.0 1.0 0.0 1.0 2.0 0.0 2.6 0.0 0.0 3.0 1.6 0.0 0.0 0.0 7.6 7.0 3.0 0.0 0.0
103.4 0.0 0.0 0.0 0.0 144.8 0.0 0.0 0.0 0.0 135.0 0.0 0.0 0.0 0.0 51.0 0.0 0.0 0.0 0.0 143.4 0.0 0.0 0.0 0.0 95.6 0.0 0.0 0.0 0.0 227.4 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 13.8 1.0 0.0 0.0 0.0 28.4 0.0 0.0 0.0 0.0 13.2 0.0 0.0 0.0 0.0 28.8 1.0 0.0 0.0 0.0 18.6 1.0 0.0 0.0 0.0 37.2 0.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 5.6 0.0 0.0 0.0 0.0 1.6 0.0 0.0 0.0 0.0 4.0 1.0 0.0 0.0 0.0 5.4 2.0 0.6 0.0 0.0 1.6 0.0 0.0 0.0 0.0 5.6 1.0 2.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 2.6 1.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 2.0 0.0 0.6 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.2 0.0 1.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 2.0 3.0 3.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.8 0.6 2.0 0.0 0.0 1.0 2.0 0.0 0.0 1.6 2.6 1.0 0.0 0.0 0.0
164.4 0.0 0.0 0.0 0.0 374.8 0.0 0.0 0.0 0.0 388.8 0.0 0.0 0.0 0.0 170.8 0.0 0.0 0.0 0.0 336.0 0.0 0.0 0.0 0.0 253.2 0.0 0.0 0.0 0.0 697.2 0.0 0.0 0.0 0.0
4.2 0.0 0.0 0.0 0.0 19.2 0.0 0.0 0.0 0.0 36.6 6.0 0.0 0.0 0.0 23.2 1.6 0.0 0.0 0.0 72.0 3.2 0.0 0.0 0.0 69.2 4.0 0.0 0.0 0.0 162.0 3.6 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 3.8 0.0 0.0 0.0 0.0 15.0 4.6 0.0 0.0 0.0 8.2 0.2 0.0 0.0 0.0 18.6 7.6 1.6 0.0 0.0 12.2 3.0 1.0 0.0 0.0 35.4 8.2 4.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 2.0 0.6 0.0 0.0 0.0 3.0 0.0 2.0 0.0 0.0 3.0 2.6 0.0 0.0 0.0 5.0 1.0 0.0 0.0 0.0 12.0 1.0 0.0 0.0 0.0
0.0 0.0 0.0 0.0 0.0 0.6 0.0 0.0 0.0 0.0 11.6 1.0 0.0 0.0 0.0 5.0 2.0 1.0 0.0 0.0 11.0 4.6 4.0 0.0 0.0 3.0 6.0 1.0 2.0 2.0 11.2 9.6 4.0 0.0 2.0
