0.00183473	1.94403e-05
0.00227109	9.35939e-05
0.00344403	0.000310742
0.00428012	0.000938552
0.00409178	0.000727415
0.00314787	2.33332e-05
0.00361254	0.000114346
0.00518161	0.000381819
0.00613662	0.00111233
0.00850946	0.00104849
0.00644193	3.99095e-05
0.0077326	0.000195402
0.0113567	0.000652894
0.0105769	0.00171349
0.0177572	0.00178382
0.00940001	7.8542e-05
0.012419	0.000394379
0.0191396	0.00138673
0.0280171	0.00437373
0.0407333	0.00417214
0.0185134	7.941e-05
0.0237963	0.000394715
0.0330005	0.00136812
0.0444908	0.00431414
0.0558917	0.00378573
0.0242	0.000111265
0.0338671	0.00058486
0.0443289	0.00200209
0.0466643	0.0058001
0.0640714	0.00569249
0.0328098	8.45268e-05
0.0432368	0.000532546
0.0606165	0.00171128
0.076815	0.00539213
0.0823368	0.00501961
