0.000142851	6.60769e-06
0.00024099	3.40985e-05
0.000337036	8.6972e-05
0.000825737	0.000326254
0.000703177	0.00025193
0.000247368	8.3092e-06
0.000449873	4.57755e-05
0.000677193	0.000131454
0.000900491	0.00037813
0.00125612	0.000348685
0.000471116	1.41616e-05
0.000808175	7.16236e-05
0.00117621	0.00021898
0.0028984	0.000880048
0.00259909	0.000634506
0.000746246	2.73632e-05
0.00131494	0.000151472
0.00286233	0.000605614
0.00631552	0.00212296
0.00514582	0.00161063
0.000873348	2.20929e-05
0.0010972	0.000104926
0.00266323	0.000438559
0.00391014	0.00134282
0.0124037	0.00184426
0.000931879	2.88042e-05
0.00144066	0.000155692
0.00236965	0.00055952
0.00805202	0.00265119
0.0105447	0.0024151
0.00134873	2.69787e-05
0.00290937	0.000174296
0.00808218	0.000779539
0.0155742	0.00282403
0.0311408	0.00343125
