0.00145679	1.80183e-05
0.0027869	0.000100688
0.00368672	0.000308074
0.00399405	0.000862549
0.00559595	0.000728287
0.00258372	2.39939e-05
0.00403586	0.000123774
0.00577094	0.000387225
0.00669907	0.0010911
0.0076562	0.000867138
0.00483742	3.9251e-05
0.00751	0.000198931
0.0111042	0.000626414
0.0154328	0.00191358
0.0176984	0.00158048
0.00857477	8.38413e-05
0.0135957	0.000435009
0.0192852	0.00137025
0.0362848	0.00463439
0.0324138	0.00351061
0.014656	7.82911e-05
0.0203797	0.000381918
0.0320753	0.00130505
0.0449402	0.00406573
0.046537	0.00326616
0.0219206	0.000116384
0.0349907	0.000619084
0.0458608	0.00199959
0.0625824	0.00596757
0.075867	0.00542241
0.0314511	9.20849e-05
0.0480536	0.000555227
0.0695965	0.00178273
0.0797258	0.00492009
0.0916412	0.00464662
