0.00125948	1.73006e-05
0.00240997	9.59527e-05
0.00232229	0.000272995
0.00301368	0.000781958
0.00526125	0.000676869
0.00232758	1.92588e-05
0.00368516	0.000121079
0.00488403	0.000369399
0.00598137	0.0010547
0.00722156	0.000896797
0.00453685	3.85175e-05
0.00700724	0.000198133
0.0102288	0.000615111
0.0152625	0.0019433
0.0171851	0.00158787
0.00752412	8.75334e-05
0.0122005	0.00042787
0.0165018	0.00132402
0.0353092	0.00474554
0.0304775	0.00351822
0.0140486	7.42743e-05
0.0197155	0.000390673
0.0314284	0.0013389
0.0441784	0.004138
0.0456027	0.00331305
0.0216912	0.000116665
0.0342855	0.000630469
0.0443625	0.00202387
0.0632901	0.00636185
0.0753631	0.00551899
0.0312171	9.79524e-05
0.0471404	0.00053496
0.069118	0.00182546
0.0797734	0.00502135
0.0912801	0.00474201
