0.000154891	6.40967e-06
0.00026802	3.21521e-05
0.000566799	0.0001174
0.000237267	0.000209705
0.000321532	0.000190285
0.00030637	7.73066e-06
0.000430211	3.98892e-05
0.000643092	0.000131736
0.000872774	0.000377204
0.00117087	0.000357538
0.000583417	1.2572e-05
0.000787666	6.38541e-05
0.000956537	0.000204446
0.000868934	0.000509003
0.00311846	0.00071842
0.000952253	2.8015e-05
0.00155641	0.000148197
0.00239743	0.000520429
0.00697348	0.00221435
0.0077019	0.00181287
0.000985524	2.0891e-05
0.00151217	0.000115195
0.00297895	0.000449525
0.00376644	0.0014269
0.00592871	0.00136594
0.000991627	2.65267e-05
0.00165639	0.000156347
0.00225749	0.000524098
0.00283185	0.00148599
0.00594778	0.00186561
0.00119023	2.25365e-05
0.00175508	0.00012269
0.00312971	0.000482398
0.00742603	0.00206491
0.00631624	0.00171451
