0.00014156	6.6527e-06
0.000245799	3.43985e-05
0.000344207	8.79107e-05
0.00081977	0.000326158
0.000756814	0.000270016
0.00024539	8.37389e-06
0.000445959	4.52392e-05
0.000680695	0.000132261
0.000859941	0.000371796
0.00129276	0.000353057
0.000468428	1.41586e-05
0.000789655	7.06232e-05
0.00113955	0.000217264
0.00287925	0.00087704
0.00267831	0.000641443
0.00073938	2.74015e-05
0.00132466	0.000154172
0.00279787	0.000601309
0.00637891	0.00213715
0.00500326	0.00158202
0.000866293	2.20985e-05
0.00111828	0.000106111
0.00273337	0.000444653
0.00386016	0.00133834
0.0126518	0.00186488
0.000927854	2.88428e-05
0.00142995	0.000155362
0.00236171	0.000559084
0.00782401	0.00262556
0.0103022	0.00239634
0.00134686	2.71207e-05
0.00290419	0.000174084
0.00804841	0.000780399
0.0157908	0.00284711
0.0310468	0.00343951
