0.000153794	6.43388e-06
0.000268335	3.27465e-05
0.000594996	0.000122966
0.000160158	0.000227012
0.000275917	0.000184577
0.000304596	8.084e-06
0.000427007	4.09509e-05
0.000621949	0.000135163
0.000942476	0.000401319
0.00114327	0.000368419
0.000565949	1.28742e-05
0.000757082	6.50748e-05
0.000984535	0.000214681
0.000840092	0.000507085
0.00332746	0.000760312
0.000909565	2.89075e-05
0.00152904	0.000153373
0.0024193	0.000543865
0.00701667	0.00229162
0.00815101	0.00190148
0.000944351	2.1301e-05
0.00156136	0.000121206
0.0030219	0.000471224
0.00405023	0.0015098
0.00613199	0.00143147
0.000966648	2.70437e-05
0.0016866	0.000163222
0.00241695	0.000557535
0.00310507	0.0016211
0.00604186	0.00192069
0.00117534	2.32358e-05
0.0017857	0.00012763
0.00297004	0.000487104
0.00761053	0.00215032
0.00639941	0.00176466
